customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,good_bad_flag
8a858f1959d168260159d213daf93761,301965999,8,2017-07-06 08:47:41.000000,2017-07-06 07:47:36.000000,30000.0000,34500.0000,30,,Good
8a858f255cb1710a015cc4fa170b7538,301999652,2,2017-07-27 23:05:58.000000,2017-07-27 22:05:53.000000,10000.0000,13000.0000,30,,Good
8a858f2c58dc6e680158ee00f462655f,301969554,2,2017-07-08 18:08:21.000000,2017-07-08 17:08:07.000000,10000.0000,13000.0000,30,,Good
8a858f405d13c45f015d14c5b53c5668,301999924,2,2017-07-28 07:23:12.000000,2017-07-28 06:23:05.000000,10000.0000,13000.0000,30,,Good
8a858f475be98d5f015bebddca3c5216,301976215,2,2017-07-13 15:04:21.000000,2017-07-13 14:04:13.000000,10000.0000,13000.0000,30,,Good
8a858f4e5ba5e8d3015baa225ee45742,301975970,4,2017-07-13 12:28:25.000000,2017-07-13 11:28:19.000000,20000.0000,24500.0000,30,8a858e6d5b252065015b305a3ef77693,Good
8a858f545908094b0159148a350904a2,301989509,8,2017-07-21 15:21:20.000000,2017-07-21 14:21:02.000000,30000.0000,34500.0000,30,,Good
8a858f5e5992fa95015994d38cc67941,301975167,8,2017-07-12 20:37:27.000000,2017-07-12 19:37:21.000000,30000.0000,39000.0000,60,,Good
8a858f61587afbaf01587c8b719c1a6e,301963239,12,2017-07-04 14:10:09.000000,2017-07-04 13:09:03.000000,40000.0000,44000.0000,30,,Good
8a858f685acd5951015acd609d0803c4,302000546,4,2017-07-28 13:09:06.000000,2017-07-28 12:07:56.000000,20000.0000,24500.0000,30,,Good
8a858f725b49c0c0015b4f7c165e4827,301961462,7,2017-07-03 16:39:26.000000,2017-07-03 15:39:19.000000,30000.0000,34500.0000,30,,Good
8a858f7c5c58ff48015c5905513601e3,301964267,2,2017-07-05 07:21:12.000000,2017-07-05 06:21:05.000000,10000.0000,13000.0000,30,,Good
8a858f915cf8c38b015cf8c63c4800f6,301976409,2,2017-07-13 17:20:35.000000,2017-07-13 16:20:29.000000,10000.0000,13000.0000,30,8a858e495cef1ef1015cef8066103757,Good
8a858f9a564355590156461a0da77401,301983485,11,2017-07-18 10:39:16.000000,2017-07-18 09:39:10.000000,40000.0000,44000.0000,30,,Good
8a858fa057e2a0a50157e2a506a70353,301976376,2,2017-07-13 16:41:23.000000,2017-07-13 15:40:10.000000,10000.0000,11500.0000,15,,Good
8a858fa25c120898015c15cdcecb5495,301960810,3,2017-07-03 10:49:58.000000,2017-07-03 09:49:53.000000,10000.0000,13000.0000,30,8a858fc55b2548dd015b286e452c678c,Good
8a858fa95b631878015b662ca5b446cf,301968002,7,2017-07-07 13:42:47.000000,2017-07-07 12:42:42.000000,30000.0000,34500.0000,30,8a858fe65675195a0156766ebdb042c8,Good
8a858fb05d2d03c8015d2e23db9d1560,302002270,2,2017-07-29 14:28:56.000000,2017-07-29 13:28:47.000000,10000.0000,11500.0000,15,,Good
8a858fba5cd5feee015cdb7d7d574f0f,301994253,2,2017-07-24 21:03:20.000000,2017-07-24 20:03:14.000000,10000.0000,13000.0000,30,,Good
8a858fc15b68ba6a015b6cdb644f7cea,301983082,5,2017-07-18 06:55:47.000000,2017-07-18 05:55:41.000000,10000.0000,11500.0000,15,,Good
8a858fc959cbd1500159cd3bbcf57a04,301984456,10,2017-07-18 19:00:49.000000,2017-07-18 18:00:41.000000,25000.0000,27500.0000,30,,Good
8a858fcf558237b401558b07734101d6,301995887,10,2017-07-25 20:14:09.000000,2017-07-25 19:14:02.000000,20000.0000,21000.0000,15,,Good
8a858fd858e2f19a0158fed15f3a3806,301966401,7,2017-07-06 12:56:50.000000,2017-07-06 11:56:43.000000,10000.0000,11500.0000,15,,Bad
8a858fde5668e055015669d952634806,301970876,13,2017-07-10 07:08:32.000000,2017-07-10 06:08:16.000000,50000.0000,52500.0000,30,,Good
8a858fe756939bbb0156a065ee3426d1,301968809,9,2017-07-08 05:57:01.000000,2017-07-08 04:56:54.000000,30000.0000,39000.0000,60,,Good
8a858fee5c795f65015c7c0400af693c,302003031,2,2017-07-30 06:53:05.000000,2017-07-30 05:52:57.000000,10000.0000,13000.0000,30,,Bad
8a858ffb5b350b52015b3805c56a68d3,301966554,3,2017-07-06 14:35:22.000000,2017-07-06 13:35:09.000000,10000.0000,13000.0000,30,,Good
8a858e0156b782a10156d90febe93799,302001711,14,2017-07-29 07:33:56.000000,2017-07-29 06:33:46.000000,30000.0000,34500.0000,30,,Bad
8a858e3c5cac9fcc015cb09fdd925a5a,301989470,2,2017-07-21 14:59:25.000000,2017-07-21 13:59:18.000000,10000.0000,13000.0000,30,,Bad
8a858e715bd3fa19015bd8374ee8611d,301993406,4,2017-07-24 13:30:20.000000,2017-07-24 12:30:13.000000,20000.0000,24500.0000,30,,Bad
8a858ec95aa84d3c015aa851aaf302d3,301962598,5,2017-07-04 07:58:26.000000,2017-07-04 06:57:21.000000,20000.0000,24500.0000,30,,Bad
8a858f125c5f88b1015c635135656052,301984294,2,2017-07-20 11:06:09.000000,2017-07-18 16:13:37.000000,10000.0000,13000.0000,30,8a858ec75bfd77c4015c0cf0e67618d2,Bad
8a858f585bfd6341015c02982e0b7aff,301976882,3,2017-07-14 03:24:05.000000,2017-07-14 02:23:57.000000,20000.0000,24500.0000,30,8a858f8f5bfd3cfa015c026e474b47a5,Bad
8a858f9f5bd99987015be244892f09c4,301970890,3,2017-07-10 07:26:48.000000,2017-07-10 06:26:42.000000,10000.0000,13000.0000,30,,Bad
8a858fe8586deed301586e21fcbe1254,301984967,6,2017-07-19 06:09:08.000000,2017-07-19 05:07:56.000000,10000.0000,13000.0000,30,,Bad
8a6a96044539adf801453c576ed213c4,301988019,16,2017-07-20 17:37:29.000000,2017-07-20 16:37:15.000000,20000.0000,21000.0000,15,,Good
8a85884e548fad6501549b2ac62a44c6,301971707,5,2017-07-10 15:44:08.000000,2017-07-10 14:44:01.000000,30000.0000,34500.0000,30,,Good
8a8588dc5384a05f01539af1485135ae,301958862,12,2017-07-01 12:04:58.000000,2017-07-01 11:04:51.000000,40000.0000,44000.0000,30,,Good
8a858f9d5bd44001015bd4cd7c343311,301992949,3,2017-07-24 09:36:11.000000,2017-07-24 08:36:05.000000,10000.0000,13000.0000,30,,Good
8a858fa257d8223c0157e3c2a5e45d82,301973424,6,2017-07-11 17:07:53.000000,2017-07-11 16:07:48.000000,20000.0000,22250.0000,15,,Good
8a858fa4552add9f01553b45e3de1ac4,301967503,13,2017-07-07 08:15:58.000000,2017-07-07 07:15:51.000000,40000.0000,44000.0000,30,,Good
8a858fab5bfd307b015bfd4d5b96114d,301977730,5,2017-07-14 14:12:54.000000,2017-07-14 13:12:46.000000,20000.0000,22250.0000,15,,Good
8a858fb45bb59c21015bbb7beff83c2d,301959871,3,2017-07-02 12:22:28.000000,2017-07-02 11:22:23.000000,10000.0000,13000.0000,30,,Good
8a858fba5cd5feee015ce4cfd02f62d8,301985895,2,2017-07-19 15:18:24.000000,2017-07-19 14:18:17.000000,10000.0000,13000.0000,30,8a858e1d5cd58f9e015cdfe7c50d380b,Good
8a858fc75cd62882015ce8c205ed5e94,301978099,2,2017-07-14 17:55:49.000000,2017-07-14 16:55:42.000000,10000.0000,11500.0000,15,,Good
8a858fcc5cf4a563015cf4d7285a1700,301983128,2,2017-07-18 07:18:19.000000,2017-07-18 06:18:13.000000,10000.0000,13000.0000,30,,Bad
8a858fd458639fcc01586c3e51e93ef7,301962758,10,2017-07-04 09:34:34.000000,2017-07-04 08:34:28.000000,30000.0000,34500.0000,30,,Good
8a858fdd5d3268a5015d35c511010ad6,301998530,2,2017-07-27 10:53:19.000000,2017-07-27 09:53:12.000000,10000.0000,11500.0000,15,,Good
8a858fe55b013a0b015b066bda6811b0,301989174,4,2017-07-21 12:12:44.000000,2017-07-21 11:12:38.000000,20000.0000,24500.0000,30,,Good
8a858fee5c795f65015c79b29a141935,301968540,2,2017-07-07 20:30:06.000000,2017-07-07 19:29:57.000000,10000.0000,13000.0000,30,,Good
8a858ff9580b8812015820412a203a63,301971981,11,2017-07-10 18:39:51.000000,2017-07-10 17:39:46.000000,30000.0000,34500.0000,30,,Good
8a858ffd5c8d343d015c9108df9833cc,301963592,2,2017-07-04 17:27:11.000000,2017-07-04 16:27:06.000000,10000.0000,13000.0000,30,,Good
8a8589ac53a917ed0153aaed86c82d91,301975770,5,2017-07-13 10:18:37.000000,2017-07-13 09:18:29.000000,10000.0000,13000.0000,30,,Bad
8a858e6a5c829229015c82ac07c30f58,301990500,3,2017-07-22 10:12:40.000000,2017-07-22 09:12:33.000000,10000.0000,13000.0000,30,,Bad
8a858eb55cf45581015cf4c50f3d4335,301994272,2,2017-07-24 21:16:52.000000,2017-07-24 20:16:18.000000,10000.0000,13000.0000,30,,Bad
8a858eec5aaf010c015ab38e3e383120,301989462,4,2017-07-21 14:54:15.000000,2017-07-21 13:54:09.000000,10000.0000,13000.0000,30,,Bad
8a858f335c8d9723015c9de697d52c35,301990067,2,2017-07-21 21:52:44.000000,2017-07-21 20:52:37.000000,10000.0000,11500.0000,15,8a858e625c8d993a015c9bf9278c32f7,Bad
8a858f605b911d60015b9b0d0fce6913,301969470,4,2017-07-08 16:48:49.000000,2017-07-08 15:48:44.000000,20000.0000,24500.0000,30,,Bad
8a858f9f5bd99987015bda1a212c2cb6,301970020,2,2017-07-09 09:45:35.000000,2017-07-09 08:45:29.000000,10000.0000,13000.0000,30,,Bad
8a858fec5b191fb4015b1985b9d15b9c,301968611,4,2017-07-07 21:40:44.000000,2017-07-07 20:40:38.000000,20000.0000,24500.0000,30,,Bad
8a85882653bc51f50153cc4e2899446b,301960882,7,2017-07-03 11:36:27.000000,2017-07-03 10:36:18.000000,20000.0000,24500.0000,30,,Good
8a85889953a91b8d0153ade2f64458e1,301999903,9,2017-07-28 07:08:33.000000,2017-07-28 06:08:27.000000,40000.0000,48000.0000,60,,Good
8a8588f35438fe1201544cc7b44c5650,301996917,2,2017-07-26 12:53:40.000000,2017-07-26 11:52:28.000000,10000.0000,13000.0000,30,,Good
8a8589045384bd8301539aa56b0d7404,301960686,6,2017-07-03 09:22:33.000000,2017-07-03 08:22:27.000000,20000.0000,24500.0000,30,,Good
8a858966538deb19015392224ebd20b4,301982527,8,2017-07-17 19:07:41.000000,2017-07-17 18:06:31.000000,30000.0000,34500.0000,30,,Good
8a8589a7545186b1015472f76aed2246,301968675,10,2017-07-07 23:09:22.000000,2017-07-07 22:08:14.000000,30000.0000,34500.0000,30,,Good
8a858e035693e02901569984732a33ea,301978913,12,2017-07-15 10:17:42.000000,2017-07-15 09:16:28.000000,40000.0000,44000.0000,30,,Bad
8a858e0d58625b410158641fcfec1b72,301996570,10,2017-07-26 09:53:42.000000,2017-07-26 08:53:35.000000,40000.0000,44000.0000,30,,Good
8a858e165a47b2fd015a4aff578837c6,301966746,6,2017-07-06 16:17:21.000000,2017-07-06 15:17:14.000000,30000.0000,34500.0000,30,,Good
8a858e215c7de5f2015c81ce4f5e4902,301975804,2,2017-07-13 10:39:06.000000,2017-07-13 09:38:58.000000,10000.0000,13000.0000,30,8a858f1d5c7db9e2015c7dcd87810cd3,Good
8a858e2a5cc5bf8f015cc61d74712929,301987800,2,2017-07-20 15:33:20.000000,2017-07-20 14:33:12.000000,10000.0000,11500.0000,15,,Good
8a858e345bece94d015becf4b91c0882,301969354,3,2017-07-08 15:15:00.000000,2017-07-08 14:14:54.000000,10000.0000,13000.0000,30,,Good
8a858e3d5c3b5122015c40325bfd5806,301973326,3,2017-07-11 16:13:35.000000,2017-07-11 15:13:29.000000,10000.0000,13000.0000,30,8a858e1556321b940156368d95d74291,Good
8a858e4c5a715421015a7abbfbbd786f,301977561,6,2017-07-14 12:52:39.000000,2017-07-14 11:52:32.000000,10000.0000,11500.0000,15,,Good
8a858e575bf80f73015bf94be93b55ce,301989142,3,2017-07-21 11:47:45.000000,2017-07-21 10:47:38.000000,10000.0000,13000.0000,30,,Good
8a858e5f5a4d0511015a522ef53b26b4,302001690,2,2017-07-29 07:17:42.000000,2017-07-29 06:17:33.000000,10000.0000,13000.0000,30,,Good
8a858e675b00c831015b01842e5f58e7,301985828,4,2017-07-19 14:44:48.000000,2017-07-19 13:43:41.000000,20000.0000,24500.0000,30,,Good
8a858e6a5c829229015c8301076c4187,301972690,2,2017-07-11 09:51:39.000000,2017-07-11 08:51:34.000000,10000.0000,13000.0000,30,,Good
8a858e6f5cd5e874015ce590db62623e,301997934,2,2017-07-26 22:48:52.000000,2017-07-26 21:48:46.000000,10000.0000,13000.0000,30,,Good
8a858e735c5a4bed015c5d3b38ae514f,301968924,3,2017-07-08 08:27:02.000000,2017-07-08 07:26:57.000000,10000.0000,11500.0000,15,,Good
8a858e7d5b8b0b92015b8b3728e92482,301967363,4,2017-07-07 05:45:14.000000,2017-07-07 04:45:08.000000,20000.0000,24500.0000,30,,Good
8a858e8a5c1c14b8015c208efaab73e4,301966317,2,2017-07-06 12:06:58.000000,2017-07-06 11:06:52.000000,10000.0000,13000.0000,30,,Good
8a858eac5ad81473015ad82f9d060702,301982190,7,2017-07-17 15:57:46.000000,2017-07-17 14:56:36.000000,30000.0000,34500.0000,30,,Good
8a858eb45876dcc5015881a631eb3e07,301975201,4,2017-07-12 21:13:39.000000,2017-07-12 20:12:28.000000,10000.0000,11500.0000,15,,Good
8a858eba5b681df4015b7b63e6ed6a23,301991166,4,2017-07-22 19:14:11.000000,2017-07-22 18:13:28.000000,10000.0000,11500.0000,15,8a858e245b680423015b7ad113d6259a,Good
8a858ed457e2e6960157f65462117d64,301978294,10,2017-07-14 20:13:25.000000,2017-07-14 19:12:18.000000,30000.0000,34500.0000,30,,Bad
8a858eda5c8863ff015c959eef8a4678,301986648,2,2017-07-19 23:57:20.000000,2017-07-19 22:57:13.000000,10000.0000,11500.0000,15,8a858e625c8d993a015c956a81de12f8,Bad
8a858ede5ca210f0015ca6ed01914144,301960648,2,2017-07-03 08:47:03.000000,2017-07-03 07:46:57.000000,10000.0000,13000.0000,30,,Good
8a858ee55cb156e6015cc1111a7b6f79,301975079,2,2017-07-12 19:17:39.000000,2017-07-12 18:17:31.000000,10000.0000,13000.0000,30,,Good
8a858eed5a476a3c015a47c534cb305d,301993841,6,2017-07-24 17:05:03.000000,2017-07-24 16:04:57.000000,10000.0000,11125.0000,15,,Good
8a858f0056b7cf8e0156bb2a7ff97987,301993113,5,2017-07-24 11:00:56.000000,2017-07-24 10:00:49.000000,30000.0000,34500.0000,30,,Good
8a858f0456511c94015651c1558f35f1,301969789,10,2017-07-08 23:16:56.000000,2017-07-08 22:16:49.000000,20000.0000,24500.0000,30,,Bad
8a858f0d5a859ac0015a868626a85d8c,301982246,5,2017-07-17 16:20:51.000000,2017-07-17 15:20:44.000000,20000.0000,22250.0000,15,,Good
8a858f185d2cf38e015d2d3ab4542892,301994916,2,2017-07-25 09:54:38.000000,2017-07-25 08:54:32.000000,10000.0000,13000.0000,30,8a858f0455d9feaf0155ea840c8f410a,Good
8a858f275c451af5015c545fdacf532b,302003079,2,2017-07-30 07:51:17.000000,2017-07-30 06:51:09.000000,10000.0000,13000.0000,30,,Bad
8a858f2e5b81c373015b81c373e60000,301993801,5,2017-07-24 16:49:07.000000,2017-07-24 15:48:55.000000,20000.0000,24500.0000,30,8a858fc55b2fde30015b300d85e20ef2,Good
8a8588fd53f1099e01540eeac7633d4c,301977068,9,2017-07-14 08:42:28.000000,2017-07-14 07:42:21.000000,10000.0000,10750.0000,15,,Good
8a85895054be35160154c4ecf44a240c,301991941,15,2017-07-23 14:22:48.000000,2017-07-23 13:22:31.000000,50000.0000,57500.0000,90,,Good
8a85896653f0fed20153f9e6f6f27315,301977831,15,2017-07-14 15:07:40.000000,2017-07-14 14:06:29.000000,25000.0000,27500.0000,30,,Good
8a8589c253ace09b0153b2009e002cba,301979165,13,2017-07-15 13:41:25.000000,2017-07-15 12:41:18.000000,40000.0000,48000.0000,60,,Good
8a858e0256b781d80156c1a32a2f3369,301963473,15,2017-07-04 16:16:31.000000,2017-07-04 15:16:26.000000,40000.0000,44000.0000,30,,Bad
8a858e0a5668e69c01567a390d716175,301959668,5,2017-07-02 07:37:36.000000,2017-07-02 06:37:30.000000,15000.0000,18375.0000,30,,Good
8a858e0f5577f57901558109093f578c,301998156,11,2017-07-27 06:22:51.000000,2017-07-27 05:22:45.000000,20000.0000,23000.0000,30,,Good
8a858e165b90faf9015b95d2b5031316,301992164,2,2017-07-23 17:16:49.000000,2017-07-23 16:16:42.000000,10000.0000,11500.0000,15,8a858f435aa9712e015aa9e8e9735ca6,Good
8a858e215ca77c7f015caa601f6e5976,301966318,2,2017-07-06 12:08:37.000000,2017-07-06 11:08:32.000000,10000.0000,13000.0000,30,8a858e1d5b2510b2015b2b12369c625a,Good
8a858e275b349e25015b34d29ff23232,301963368,4,2017-07-04 15:20:18.000000,2017-07-04 14:19:13.000000,20000.0000,24500.0000,30,,Good
8a858e345be813ea015bea87369b2395,301988905,3,2017-07-21 09:25:31.000000,2017-07-21 08:25:25.000000,20000.0000,24500.0000,30,,Good
8a858e395cb1d4d9015cbf845d616275,301979884,2,2017-07-16 01:14:32.000000,2017-07-16 00:14:26.000000,10000.0000,13000.0000,30,8a858e135cb22031015cb723f07f66f8,Good
8a858e445ca25ee3015ca2d9d82b2276,301959955,2,2017-07-02 14:05:15.000000,2017-07-02 13:05:09.000000,10000.0000,13000.0000,30,,Good
8a858e4e5b66d372015b66db5e88070c,301970140,3,2017-07-09 12:10:37.000000,2017-07-09 11:10:32.000000,10000.0000,11500.0000,15,,Bad
8a858e5856b7840c0156bbd64c3e3d2f,301971183,6,2017-07-10 11:00:10.000000,2017-07-10 10:00:04.000000,15000.0000,16125.0000,15,,Good
8a858e5b5ca767e1015ca8a7c45543d6,301966884,2,2017-07-06 17:41:20.000000,2017-07-06 16:41:15.000000,10000.0000,13000.0000,30,,Good
8a858e6656322b0f015643271cc23836,301963106,4,2017-07-04 12:44:57.000000,2017-07-04 11:44:51.000000,20000.0000,24500.0000,30,,Good
8a858e6a5bfd4b54015c0c3c5d021c4c,301984321,2,2017-07-18 17:26:06.000000,2017-07-18 16:25:59.000000,10000.0000,13000.0000,30,,Good
8a858e6f5668e01701566fdae56a620c,301981845,11,2017-07-17 13:04:43.000000,2017-07-17 12:04:36.000000,30000.0000,34500.0000,30,,Good
8a858e705cb15527015cbfedf6807c3c,301988134,2,2017-07-20 18:47:39.000000,2017-07-20 17:47:32.000000,10000.0000,11500.0000,15,,Good
8a858e885b68546c015b7ea654f32b1d,302003293,2,2017-07-30 11:15:35.000000,2017-07-30 10:15:28.000000,10000.0000,13000.0000,30,,Good
8a858e935b496584015b5791626f24f8,301989677,2,2017-07-21 17:01:48.000000,2017-07-21 16:01:32.000000,10000.0000,13000.0000,30,,Good
8a858ea35c7ce42e015c7d14e11519d1,301977952,3,2017-07-14 16:11:11.000000,2017-07-14 15:11:04.000000,20000.0000,24500.0000,30,8a858fc45c63d75d015c64d986e30084,Good
8a858eaf570f3a0a01571e1288e00047,301959364,8,2017-07-01 20:50:43.000000,2017-07-01 19:50:36.000000,30000.0000,39000.0000,60,,Good
8a858eb75c21a2b9015c303f610106b3,301977368,2,2017-07-14 11:12:04.000000,2017-07-14 10:11:58.000000,10000.0000,13000.0000,30,8a858f7958b0a4a80158b4e352b6367b,Good
8a858ec75bfd77c4015c00bdf0a967b1,301971984,3,2017-07-10 18:42:51.000000,2017-07-10 17:42:45.000000,10000.0000,11500.0000,15,,Good
8a858edb552adcfd01553aaa3b64672b,301990131,7,2017-07-21 22:54:23.000000,2017-07-21 21:54:00.000000,10000.0000,13000.0000,30,,Good
8a858ee0560bc07701560f6f3ba9095e,301986594,4,2017-07-19 22:57:16.000000,2017-07-19 21:57:09.000000,10000.0000,12250.0000,30,,Good
8a858ee75a191ef8015a19ffa6b762f0,301989362,2,2017-07-21 14:12:43.000000,2017-07-21 13:12:36.000000,10000.0000,11500.0000,15,,Good
8a858ef25c8393f8015c863b8c0549f7,301998688,3,2017-07-27 12:27:12.000000,2017-07-27 11:27:05.000000,10000.0000,11500.0000,15,,Bad
8a858eff55a090650155bca5bc8052e0,301977627,14,2017-07-14 13:29:01.000000,2017-07-14 12:27:49.000000,40000.0000,48000.0000,60,,Bad
8a858f0656b7820c0156bbfed27f3ba2,301961463,17,2017-07-03 16:40:30.000000,2017-07-03 15:39:23.000000,50000.0000,55000.0000,60,,Bad
8a858f0b5b5ddd79015b6151e45702f7,301964245,5,2017-07-05 07:05:51.000000,2017-07-05 06:05:46.000000,20000.0000,24500.0000,30,,Good
8a858f155554552501555e01e57a0269,302000500,9,2017-07-28 12:47:09.000000,2017-07-28 11:47:03.000000,30000.0000,39000.0000,60,,Good
8a858f1e5cef1d91015cf37f17052b7b,301991263,2,2017-07-22 20:55:13.000000,2017-07-22 19:55:06.000000,10000.0000,13000.0000,30,8a858ed75bb64559015bc473d5394709,Good
8a858f295c8d307f015c9b4d5c570061,301960271,2,2017-07-02 19:55:52.000000,2017-07-02 18:55:46.000000,10000.0000,13000.0000,30,,Good
8a858f30551130db01552650061e4aa6,302004013,10,2017-07-30 22:12:59.000000,2017-07-30 21:11:46.000000,10000.0000,12250.0000,30,,Good
8a858f375b493337015b4c804080216e,301986245,5,2017-07-19 18:26:47.000000,2017-07-19 17:26:35.000000,20000.0000,24000.0000,30,,Good
8a858f4655ca643c0155d12f9e3b0e69,301972950,2,2017-07-11 12:43:42.000000,2017-07-11 11:43:36.000000,10000.0000,13000.0000,30,,Good
8a858f535d325481015d33eac1d95f6e,302000988,2,2017-07-28 17:05:14.000000,2017-07-28 16:05:07.000000,10000.0000,13000.0000,30,,Good
8a858f5e5992fa95015993bf8b2f5694,301971541,7,2017-07-10 14:20:26.000000,2017-07-10 13:20:21.000000,10000.0000,11500.0000,30,,Good
8a858f625b43c0a1015b43eff5df430b,301976713,5,2017-07-13 21:52:56.000000,2017-07-13 20:51:44.000000,20000.0000,24500.0000,30,,Good
8a858f675c1c43bc015c1c63d07b0af4,301996326,3,2017-07-26 07:26:45.000000,2017-07-26 06:26:38.000000,10000.0000,13000.0000,30,,Bad
8a858f7b5ca7abe3015ca80dffa2183e,301968515,2,2017-07-07 20:12:36.000000,2017-07-07 19:12:30.000000,10000.0000,13000.0000,30,,Good
8a858f7e5c69a6e3015c7511442d2420,301973902,2,2017-07-12 00:05:00.000000,2017-07-11 23:04:52.000000,10000.0000,11500.0000,15,8a858f00590ac4e70159481263652a69,Good
8a858f8a558227f201558b6beb697cd8,301959453,13,2017-07-01 21:43:58.000000,2017-07-01 20:42:51.000000,30000.0000,34500.0000,30,,Good
8a858f965c6950da015c78a9a70335f9,301959192,2,2017-07-01 17:17:47.000000,2017-07-01 16:17:40.000000,10000.0000,13000.0000,30,,Good
8a858f9d5a8a79c5015a8b3826dd595e,301975387,3,2017-07-13 00:39:35.000000,2017-07-12 23:39:28.000000,10000.0000,13000.0000,30,,Good
8a858fa25bd92c20015be332daa35ecf,301988897,4,2017-07-21 09:20:14.000000,2017-07-21 08:20:08.000000,20000.0000,22250.0000,15,,Good
8a858fa55b623a05015b623bb10001c6,301995303,8,2017-07-25 13:33:18.000000,2017-07-25 12:32:06.000000,30000.0000,34500.0000,30,,Good
8a858faf5679a838015682738f813968,301996193,10,2017-07-26 02:22:57.000000,2017-07-26 01:22:49.000000,30000.0000,34500.0000,30,,Good
8a858fb65b2020b2015b2024d70705d6,302001759,4,2017-07-29 08:01:30.000000,2017-07-29 07:01:24.000000,20000.0000,24500.0000,30,,Bad
8a858fc15b68ba6a015b7fa8a4f61664,301962449,4,2017-07-04 04:43:49.000000,2017-07-04 03:43:44.000000,20000.0000,24500.0000,30,,Good
8a858fcf5b39c3ba015b3baf14b64c62,301964158,3,2017-07-05 03:33:46.000000,2017-07-05 02:33:40.000000,10000.0000,11500.0000,15,,Bad
8a858fd35b3ec939015b3ee758bd2cca,301961148,8,2017-07-03 14:19:06.000000,2017-07-03 13:19:00.000000,30000.0000,39000.0000,60,,Good
8a858fd95c3b5bca015c405b7f697168,301980927,2,2017-07-16 21:43:10.000000,2017-07-16 20:43:04.000000,10000.0000,11500.0000,15,8a858fec5c169ff0015c16a935bc04b2,Good
8a858fe45cd62cbf015cda05b84a7a6e,302001766,2,2017-07-29 08:06:22.000000,2017-07-29 07:06:16.000000,10000.0000,13000.0000,30,8a858fab5cd5e1a7015cd9c3b9ae0f29,Good
8a858fe854ccb9610154cda3930e3ed2,302001287,9,2017-07-28 20:32:58.000000,2017-07-28 19:31:46.000000,10000.0000,13000.0000,30,,Good
8a858f375b493337015b4b25205578c3,301971809,13,2017-07-10 16:57:13.000000,2017-07-10 15:56:01.000000,20000.0000,22250.0000,15,,Bad
8a858f3d5d18c7d7015d1991deb638b7,301996230,2,2017-07-26 04:32:45.000000,2017-07-26 03:32:37.000000,10000.0000,11500.0000,15,8a858ea85d0e7ed2015d12569c3647ac,Good
8a858f495beda5ee015bedc9ee591a30,301976512,3,2017-07-13 18:41:22.000000,2017-07-13 17:41:14.000000,10000.0000,11500.0000,15,,Good
8a858f54592214a001593aa497b31207,301986541,2,2017-07-19 22:02:22.000000,2017-07-19 21:02:14.000000,10000.0000,13000.0000,30,,Good
8a858f61560bc0e501561ce4bc1a17ee,301971065,11,2017-07-10 09:43:31.000000,2017-07-10 08:43:26.000000,40000.0000,44000.0000,30,,Good
8a858f6c5bf84cd0015bf87db8561411,301999929,2,2017-07-28 07:24:54.000000,2017-07-28 06:24:48.000000,10000.0000,13000.0000,30,,Good
8a858f7a58c218eb0158c43474d013a5,301965975,7,2017-07-06 08:26:02.000000,2017-07-06 07:25:49.000000,10000.0000,13000.0000,30,,Good
8a858f7d5cf9aef9015cfee1f3b171fd,301999768,2,2017-07-28 02:27:52.000000,2017-07-28 01:27:45.000000,10000.0000,13000.0000,30,,Good
8a858f8d56e0c3a70157041167c02cf1,301992912,11,2017-07-24 09:11:02.000000,2017-07-24 08:10:54.000000,10000.0000,13000.0000,30,,Bad
8a858f92582fcca1015830e86df9601c,301962876,7,2017-07-04 10:44:34.000000,2017-07-04 09:44:27.000000,10000.0000,13000.0000,30,,Good
8a858f995c5fa060015c5faa880403a0,301981418,3,2017-07-17 09:36:28.000000,2017-07-17 08:36:21.000000,20000.0000,22250.0000,15,8a858f4e5ba5e8d3015ba99033a10cd3,Good
8a858f9d5bd44001015bd4808a431ecf,301963275,3,2017-07-04 14:28:39.000000,2017-07-04 13:28:34.000000,10000.0000,13000.0000,30,8a858ee45b39aa80015b3b1a1d600f18,Good
8a858fa25bd92c20015be258fc2f3a87,301973648,8,2017-07-11 19:50:16.000000,2017-07-11 18:50:10.000000,30000.0000,34500.0000,30,,Good
8a858fa459eecb2a0159eecbae2d0051,301999364,7,2017-07-27 19:17:05.000000,2017-07-27 18:16:58.000000,30000.0000,34500.0000,30,,Good
8a858fa95c695f85015c6dde5682348a,301974775,2,2017-07-12 15:21:41.000000,2017-07-12 14:20:29.000000,10000.0000,13000.0000,30,,Good
8a858fb45bb59c21015bba2f3ffe197d,301979640,4,2017-07-15 20:12:48.000000,2017-07-15 19:12:40.000000,20000.0000,24500.0000,30,,Good
8a858fbd5cd6054a015ce9193fac3819,302000109,2,2017-07-28 09:15:46.000000,2017-07-28 08:15:39.000000,10000.0000,13000.0000,30,,Bad
8a858fcb5d605acc015d6081f2731909,301999341,2,2017-07-27 19:00:36.000000,2017-07-27 18:00:29.000000,10000.0000,13000.0000,30,,Good
8a858fd25c5a5bc7015c5a8126b60e47,301960888,2,2017-07-03 11:40:23.000000,2017-07-03 10:40:18.000000,10000.0000,13000.0000,30,,Good
